Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Stroeven et al. (2016)	boulder	Stroe2016-111	Stroe2016-AT	K-04-14	66.3648	37.6444	192	2	2.65	1	85124	2496	NIST_30600	0	0	0	2004	14689	571	-	-	14823	1031	436	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-112	Stroe2016-AU	K-04-22	67.6658	33.6549	450	1	2.65	0.9961	119325	7056	NIST_30000	0	0	0	2004	16362	1057	-	-	16470	1427	978	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-113	Stroe2016-AU	K-04-23	67.6673	33.6581	456	1	2.65	0.9961	86467	4958	NIST_30000	0	0	0	2004	11751	739	-	-	11828	1009	680	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-114	Stroe2016-AU	K-04-24	67.6673	33.6581	456	5	2.65	0.9961	101663	5446	NIST_30000	0	0	0	2004	14298	850	-	-	14422	1195	775	-	-	-	-
Stroeven et al. (2016)	cobble	Stroe2016-115	Stroe2016-AV	K-04-25	67.5028	31.2315	197	3	2.65	0.9996	93854	4753	NIST_30000	0	0	0	2004	16563	942	-	-	16723	1355	850	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-116	Stroe2016-AV	K-04-26	67.5028	31.2315	197	3	2.65	0.9996	130097	9656	NIST_30000	0	0	0	2004	23030	1816	-	-	23253	2274	1736	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-117	Stroe2016-AV	K-04-27	67.5028	31.2315	197	3	2.65	0.9996	395369	14091	NIST_30000	0	0	0	2004	71015	3160	-	-	71710	5273	2602	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-118	Stroe2016-AW	K-04-37	68.0079	34.4190	240	1	2.65	1	89969	4359	NIST_30000	0	0	0	2004	14939	820	-	-	15060	1199	732	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-119	Stroe2016-AW	K-04-38	68.0079	34.4190	235	1	2.65	0.9998	80637	2936	NIST_30600	0	0	0	2004	13175	586	-	-	13283	968	485	-	-	-	-
Stroeven et al. (2016)	boulder	Stroe2016-120	Stroe2016-AW	K-04-39	68.0079	34.4190	240	4	2.65	1	121848	4137	NIST_30600	0	0	0	2004	20379	868	-	-	20579	1477	702	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-121	Stroe2016-AX	MJ-13	58.28459	12.34311	55	1	2.65	1	118305	2839	NIST_30200	611545	41914	KNSTD	2000	24021	843	19860	1465	24216	1638	585	18940	1816	1310	-
Stroeven et al. (2016)	bedrock	Stroe2016-122	Stroe2016-AX	MJ-14	58.2783	12.2972	55	2	2.65	1	155612	14532	NIST_30200	606092	60036	KNSTD	2000	31884	3110	19833	2048	32170	3650	3029	18931	2272	1893	-
Stroeven et al. (2016)	bedrock	Stroe2016-123	Stroe2016-AX	MJ-15	58.2783	12.2972	55	1	2.65	1	182668	4205	NIST_30200	1064908	49691	KNSTD	2000	37178	1284	34786	1879	37481	2531	871	33161	2719	1573	-
Stroeven et al. (2016)	bedrock	Stroe2016-124	Stroe2016-AY	MJ-16	58.4328	11.3050	60	8	2.65	1	74430	6877	NIST_30200	430448	46916	KNSTD	2000	15844	1524	14637	1650	16040	1799	1488	14020	1797	1539	-
Stroeven et al. (2016)	bedrock	Stroe2016-125	Stroe2016-AY	MJ-17	58.4328	11.3050	60	5	2.65	1	100358	4558	NIST_30200	504108	61174	KNSTD	2000	20880	1091	16758	2095	21104	1644	964	16024	2229	1960	-
Stroeven et al. (2016)	bedrock	Stroe2016-126	Stroe2016-AY	MJ-18	58.4328	11.3050	65	3	2.65	1	83251	5156	NIST_30200	0	0	0	2000	16957	1139	-	-	17120	1517	1065	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-127	Stroe2016-AZ	MJ-19	58.4378	11.2511	30	4	2.65	0.995	53246	7502	NIST_30200	293660	22216	KNSTD	2000	11329	1626	9948	797	11455	1772	1619	9498	957	722	-
Stroeven et al. (2016)	bedrock	Stroe2016-128	Stroe2016-AZ	MJ-20	58.4378	11.2511	30	3	2.65	1	70232	4226	NIST_30200	0	0	0	2000	14782	969	-	-	14927	1303	902	-	-	-	-
Stroeven et al. (2016)	bedrock	Stroe2016-129	Stroe2016-AZ	MJ-21	58.4378	11.2511	30	5	2.65	0.993	56385	3864	NIST_30200	328306	38049	KNSTD	2000	12127	889	11256	1343	12263	1144	843	10764	1442	1254	-

Reference:
Stroeven AP, Hättestrand C, Kleman J, Heyman J, Fabel D, Fredin O, Goodfellow BW, Harbor JM, Jansen JD, Olsen L, Caffee MW, Fink D, Lundqvist J, Rosqvist GC, Strömberg B, Jansson KN, 2016. Deglaciation of Fennoscandia. Quaternary Science Reviews 147, 91-121.

Data comments:
All sample data present in publication.
Coordinates for sample MJ-13 updated after visiting the site in May 2016.
Coordinates for samples 98-04, 98-07, 98-08 updated.
Sample 98-19 is the same as sample 19 in Harbor et al. (2006).
Sample 98-20 is the same as samples Tjuolmma-920 and Tjuolmma-R-920 in Fabel et al. (2002).
Samples 99-16 and S-03-99 are separate samples from one boulder.
Sample S-02-19 is the same as sample 13 in Li et al. (2005).
Group ID based on sample location and geomorphology. 11 samples grouped with Fabel et al. (2002), Stroeven et al. (2002a), Stroeven et al. (2002b), Li et al. (2005), and Harbor et al. (2006) samples.

expage.github.io - data from expage-201806
