Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Corbett et al. (2016a)	bedrock	Corb2016-53	Mar1998-E	KM95-091	66.13283	-65.86686	24	5	2.7	0.998	49785	7699	LLNL10000	261631	21401	KNSTD	1995	11000	1700	9400	800	10365	1707	1607	8347	879	686	Marsella (1998)
Corbett et al. (2016a)	boulder	Mar1998-6	Mar1998-E	KM95-092	66.13231	-65.86678	9	0.75	2.7	0.998	47770	5581	LLNL10000	443509	32331	KNSTD	1995	10400	1200	15600	1100	9722	1260	1139	13975	1381	1026	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-54	Mar1998-E	KM95-093	66.13150	-65.86533	24	2	2.7	0.997	53325	7377	LLNL10000	317635	36758	KNSTD	1995	11500	1600	11100	1300	10845	1621	1504	9918	1326	1153	Marsella (1998)
Corbett et al. (2016a)	boulder	Corb2016-55	Corb2016-M	KM95-094	66.08794	-65.93311	5	0.5	2.7	0.999	34072	6643	LLNL10000	193448	17029	KNSTD	1995	7500	1400	6900	600	6973	1416	1362	6089	671	538	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-56	Corb2016-M	KM95-095	66.08794	-65.93311	5	6	2.7	0.999	55036	8207	LLNL10000	165934	15892	KNSTD	1995	12500	1800	6100	600	11807	1884	1766	5480	638	526	Marsella (1998)
Corbett et al. (2016a)	boulder	Corb2016-57	Corb2016-M	KM95-096	66.08714	-65.93061	5	3	2.7	0.999	39364	9644	LLNL10000	119413	16280	KNSTD	1995	8700	2100	4300	600	8178	2058	2008	3801	576	519	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-58	Corb2016-M	KM95-097	66.08714	-65.93061	5	4	2.7	0.999	53842	8062	LLNL10000	191641	18105	KNSTD	1995	12000	1800	7000	600	11344	1816	1703	6216	717	589	Marsella (1998)
Corbett et al. (2016a)	boulder	Corb2016-59	Corb2016-N	KM95-098	65.71308	-65.78339	5	3	2.7	0.994	64499	8710	LLNL10000	326294	25934	KNSTD	1995	14300	1900	11800	900	13559	1986	1837	10505	1089	839	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-60	Corb2016-N	KM95-099	65.71308	-65.78339	5	5	2.7	1	51975	8518	LLNL10000	276047	24371	KNSTD	1995	11800	1900	10100	900	11029	1913	1812	8973	992	796	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-61	Corb2016-O	KM95-106	66.12233	-65.70281	596	5	2.7	1	884445	24602	LLNL10000	4231654	146864	KNSTD	1995	109700	2900	86800	3000	107951	6877	3085	80709	6240	2915	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-62	Corb2016-O	KM95-107	66.12019	-65.70550	626	2	2.7	1	1188920	33054	LLNL10000	5699912	120661	KNSTD	1995	140700	3800	112200	2200	138426	8886	3985	104141	7568	2321	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-63	Corb2016-O	KM95-108	66.11992	-65.70875	631	4	2.7	1	843446	28520	LLNL10000	4094389	153963	KNSTD	1995	99900	3300	80200	3000	98453	6551	3412	74668	5864	2913	Marsella (1998)
Corbett et al. (2016a)	bedrock	Corb2016-64	Corb2016-O	KM95-109	66.11936	-65.71011	631	4.5	2.7	0.999	745075	21000	LLNL10000	3560673	157278	KNSTD	1995	88300	2400	69800	3100	87182	5540	2512	64963	5310	2963	Marsella (1998)
Corbett et al. (2016a)	boulder	Corb2016-65	Corb2016-O	KM95-110	66.11294	-65.73378	656	0.5	2.7	1	1348151	67681	LLNL10000	5791815	202672	KNSTD	1995	153900	7900	109100	3900	150994	11727	7874	101361	7932	3730	Marsella (1998)
Corbett et al. (2016a)	boulder	Corb2016-66	Corb2016-O	KM95-112	66.11275	-65.71917	656	3	2.7	0.998	1176854	32827	LLNL10000	5413446	193034	KNSTD	1995	136300	3700	104000	3700	134463	8629	3880	96840	7593	3623	Marsella (1998)
Corbett et al. (2016a)	boulder	Corb2016-67	Corb2016-P	KM95-130	65.70833	-65.83542	83	0.5	2.7	0.987	65637	7462	LLNL10000	332910	26400	KNSTD	1995	13000	1500	10700	800	12551	1592	1431	9752	1009	777	Marsella (1998)
