Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Licciardi and Pierce (2008)	boulder	LicPie2008-21	LicPie2008-C	CC-3	44.85446	-109.6234	1980	1.5	2.7	1	372200	9800	07KNSTD	0	0	0	2006	17800	500	-	-	18883	1162	500	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-22	LicPie2008-C	CC-4	44.85499	-109.6286	1999	0.5	2.7	0.9950	379100	6300	07KNSTD	0	0	0	2006	17800	300	-	-	18891	1096	315	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-23	LicPie2008-C	CC-5	44.85427	-109.6329	1992	1.5	2.7	1	962500	16600	07KNSTD	0	0	0	2006	45900	800	-	-	46572	2728	813	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-24	LicPie2008-D	PC-1	45.49747	-110.5361	1824	2.5	2.7	1	393300	9000	KNSTD	0	0	0	2006	18400	400	-	-	20135	1211	463	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-25	LicPie2008-D	PC-2	45.49814	-110.5402	1799	1.5	2.7	1	345300	7900	KNSTD	0	0	0	2006	16300	400	-	-	17973	1080	413	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-26	LicPie2008-D	PC-3	45.49834	-110.5410	1789	1.25	2.7	1	369800	8500	KNSTD	0	0	0	2006	17600	400	-	-	19295	1161	446	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-27	LicPie2008-D	PC-4	45.49841	-110.5428	1765	1.5	2.7	1	349700	8000	KNSTD	0	0	0	2006	16900	400	-	-	18661	1122	429	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-28	LicPie2008-D	PC-6	45.49809	-110.5481	1727	1.75	2.7	1	400700	9400	KNSTD	0	0	0	2006	20000	500	-	-	21868	1320	516	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-29	LicPie2008-D	PC-7	45.49748	-110.5529	1655	1.75	2.7	1	1306900	19300	KNSTD	0	0	0	2006	69600	1100	-	-	74213	4326	1117	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-30	LicPie2008-D	PC-9	45.50404	-110.5463	1725	1.75	2.7	1	337300	7700	KNSTD	0	0	0	2006	16800	400	-	-	18607	1118	427	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-31	LicPie2008-D	PC-10	45.50425	-110.5464	1729	1.75	2.7	1	325000	7400	KNSTD	0	0	0	2006	16200	400	-	-	17897	1075	409	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-32	LicPie2008-E	GAL-1	44.93650	-111.0541	2182	2	2.7	1	470000	10900	KNSTD	0	0	0	2006	17300	400	-	-	18644	1123	434	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-33	LicPie2008-F	JB-1	44.90868	-110.3742	1942	0.75	2.7	1	342200	8000	KNSTD	0	0	0	2006	14700	300	-	-	16131	972	379	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-34	LicPie2008-F	JB-2	44.90884	-110.3747	1941	1	2.7	1	333500	7900	KNSTD	0	0	0	2006	14300	300	-	-	15774	952	375	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-35	LicPie2008-F	JB-3	44.90940	-110.3756	1944	1	2.7	1	394300	7600	KNSTD	0	0	0	2006	16900	300	-	-	18522	1089	359	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-36	LicPie2008-F	JB-4	44.91445	-110.3774	1907	1	2.7	1	321400	6200	KNSTD	0	0	0	2006	14200	300	-	-	15601	917	302	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-37	LicPie2008-F	JB-5	44.91465	-110.3771	1906	1.5	2.7	1	384300	9000	KNSTD	0	0	0	2006	17000	400	-	-	18652	1125	439	-	-	-	Licciardi and Pierce (2018)
Licciardi and Pierce (2008)	boulder	LicPie2008-38	LicPie2008-F	JB-7	44.91688	-110.3776	1897	1	2.7	1	319700	7100	KNSTD	0	0	0	2006	14200	300	-	-	15635	935	349	-	-	-	Licciardi and Pierce (2018)
