Publication	Sample-type	Surface-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Marcott (2011)	boulder	Mar2011-30	Mar2011-E	SBI-07	35.835	-105.751	3598	2	2.65	0.963	724144	15335	07KNSTD	0	0	0	2009	15322	816	-	-	17638	1007	375	-	-	-	-
Marcott (2011)	boulder	Mar2011-31	Mar2011-F	BLI-WP-01	39.002	-114.303	3190	2	2.7	0.983	442486	17917	07KNSTD	0	0	0	2009	10925	694	-	-	12244	817	497	-	-	-	-
Marcott (2011)	boulder	Mar2011-32	Mar2011-F	BLI-WP-02	39.002	-114.303	3190	2	2.7	0.984	529044	17982	07KNSTD	0	0	0	2009	13075	779	-	-	14563	917	497	-	-	-	-
Marcott (2011)	boulder	Mar2011-33	Mar2011-F	BLI-WP-04	39.002	-114.303	3190	2	2.7	0.984	515437	10698	07KNSTD	0	0	0	2009	12739	676	-	-	14212	809	296	-	-	-	-
Marcott (2011)	boulder	Mar2011-34	Mar2011-F	BLI-WP-05	39.002	-114.303	3180	2	2.7	0.985	492089	13137	07KNSTD	0	0	0	2009	12228	681	-	-	13664	811	366	-	-	-	-
Marcott (2011)	boulder	Mar2011-35	Mar2011-F	BLI-WP-08	39.002	-114.303	3180	2	2.7	0.984	440139	12715	07KNSTD	0	0	0	2009	10928	620	-	-	12243	739	355	-	-	-	-
Marcott (2011)	boulder	Mar2011-36	Mar2011-F	BLI-WP-09	39.002	-114.303	3180	2	2.7	0.985	480712	12710	07KNSTD	0	0	0	2009	11943	664	-	-	13353	791	354	-	-	-	-
Marcott (2011)	boulder	Mar2011-37	Mar2011-G	BL-01	40.705	-110.811	3351	2	2.7	0.994	651401	9642	07KNSTD	0	0	0	2009	13626	696	-	-	14936	822	222	-	-	-	-
Marcott (2011)	boulder	Mar2011-38	Mar2011-G	BL-02	40.705	-110.811	3351	2	2.7	0.996	659864	9513	07KNSTD	0	0	0	2009	13774	702	-	-	15087	828	218	-	-	-	-
Marcott (2011)	boulder	Mar2011-39	Mar2011-G	BL-03	40.705	-110.811	3351	2	2.7	0.996	681054	25405	07KNSTD	0	0	0	2009	14207	874	-	-	15540	1008	582	-	-	-	-
Marcott (2011)	boulder	Mar2011-40	Mar2011-G	BL-05	40.705	-110.811	3355	2	2.7	0.974	645941	9421	07KNSTD	0	0	0	2009	13864	707	-	-	15067	828	221	-	-	-	-
Marcott (2011)	boulder	Mar2011-41	Mar2011-G	BL-07	40.704	-110.810	3351	2	2.7	0.996	637948	13975	07KNSTD	0	0	0	2009	13325	714	-	-	14621	838	321	-	-	-	-
Marcott (2011)	boulder	Mar2011-42	Mar2011-G	BL-08	40.704	-110.810	3351	2	2.7	0.992	661825	8745	07KNSTD	0	0	0	2009	13873	702	-	-	15186	829	201	-	-	-	-
Marcott (2011)	boulder	Mar2011-43	Mar2011-H	DHO-UM-01	40.748	-110.682	3387	2	2.7	0.987	562680	13553	07KNSTD	0	0	0	2009	11554	629	-	-	12748	742	308	-	-	-	-
Marcott (2011)	boulder	Mar2011-44	Mar2011-H	DHO-UM-02	40.748	-110.682	3387	2	2.7	0.987	512424	31143	07KNSTD	0	0	0	2009	10507	820	-	-	11632	939	709	-	-	-	-
Marcott (2011)	boulder	Mar2011-45	Mar2011-H	DHO-UM-03	40.748	-110.682	3387	2	2.7	0.982	561229	10643	07KNSTD	0	0	0	2009	11583	607	-	-	12780	719	243	-	-	-	-
Marcott (2011)	boulder	Mar2011-46	Mar2011-H	DHO-UM-04	40.748	-110.682	3377	2	2.7	0.970	596704	10100	07KNSTD	0	0	0	2009	12563	649	-	-	13831	769	235	-	-	-	-
Marcott (2011)	boulder	Mar2011-47	Mar2011-I	DHI-UM-01	40.747	-110.687	3402	2	2.7	0.979	516048	22769	07KNSTD	0	0	0	2009	10565	696	-	-	11701	807	518	-	-	-	-
Marcott (2011)	boulder	Mar2011-48	Mar2011-I	DHI-UM-02	40.747	-110.687	3402	2	2.7	0.979	493715	18594	07KNSTD	0	0	0	2009	10102	623	-	-	11184	727	422	-	-	-	-
Marcott (2011)	boulder	Mar2011-49	Mar2011-I	DHI-UM-03	40.747	-110.687	3402	2	2.7	0.978	473761	19963	07KNSTD	0	0	0	2009	9698	626	-	-	10719	726	453	-	-	-	-
Marcott (2011)	boulder	Mar2011-50	Mar2011-I	DHI-UM-04	40.747	-110.687	3402	2	2.7	0.970	501514	10837	07KNSTD	0	0	0	2009	10359	553	-	-	11477	656	249	-	-	-	-
Marcott (2011)	boulder	Mar2011-51	Mar2011-I	DHI-UM-05	40.747	-110.687	3424	2	2.7	0.978	532666	10432	07KNSTD	0	0	0	2009	10765	566	-	-	11922	673	234	-	-	-	-
Marcott (2011)	boulder	Mar2011-52	Mar2011-I	DHI-UM-06	40.747	-110.687	3424	2	2.7	0.977	496529	12279	07KNSTD	0	0	0	2009	10035	549	-	-	11118	650	276	-	-	-	-
Marcott (2011)	boulder	Mar2011-53	Mar2011-J	DHM-UM-01	40.747	-110.683	3389	2	2.7	0.986	638523	17910	07KNSTD	0	0	0	2009	13130	740	-	-	14423	865	406	-	-	-	-
Marcott (2011)	boulder	Mar2011-54	Mar2011-J	DHM-UM-02	40.747	-110.683	3389	2	2.7	0.987	594104	22155	07KNSTD	0	0	0	2009	12202	750	-	-	13443	872	503	-	-	-	-
Marcott (2011)	boulder	Mar2011-55	Mar2011-J	DHM-UM-03	40.747	-110.683	3389	2	2.7	0.987	659166	23684	07KNSTD	0	0	0	2009	13536	822	-	-	14846	951	535	-	-	-	-
