Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Bentley et al. (2017)	boulder/cobble	Bent2017-11	Bent2017-E	WIL-18	-83.67310	-58.64347	861	4	2.7	1	121400	4375	NIST_27900	0	0	0	2015	10500	1300	-	-	10582	768	382	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-12	Bent2017-E	WIL-19	-83.67243	-58.66825	841	6	2.7	1	71370	4185	NIST_27900	0	0	0	2015	6410	800	-	-	6478	558	380	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-13	Bent2017-E	WIL-20	-83.67233	-58.67065	838	5	2.7	1	91420	3785	NIST_27900	0	0	0	2015	8140	990	-	-	8185	617	340	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-14	Bent2017-E	WIL-21	-83.67223	-58.67187	831	8	2.7	1	105900	4977	NIST_27900	0	0	0	2015	9700	1200	-	-	9821	772	463	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-15	Balc2016-P	WIL-26	-83.74648	-58.80223	1055	4	2.7	1	121700	5115	NIST_27900	0	0	0	2015	8850	1100	-	-	8831	669	372	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-16	Balc2016-P	WIL-27	-83.74212	-58.80662	1055	3	2.7	1	6866000	213100	NIST_27900	0	0	0	2015	572000	77000	-	-	574050	46583	20635	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-17	Bent2017-F	WIL-28	-83.74122	-59.07610	621	3.5	2.7	0.998	53960	3079	NIST_27900	0	0	0	2015	5830	740	-	-	5946	505	340	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-18	Bent2017-G	WIL-31	-83.74275	-59.08593	665	3.5	2.7	0.999	1043000	28790	NIST_27900	0	0	0	2015	111000	13000	-	-	113433	8008	3222	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-19	Bent2017-H	WIL-32	-83.74827	-59.04553	796	3.5	2.7	1	88210	3818	NIST_27900	0	0	0	2015	8060	960	-	-	8121	621	352	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-20	Bent2017-H	WIL-33	-83.74803	-59.04458	795	5	2.7	1	74890	3831	NIST_27900	0	0	0	2015	6990	850	-	-	7043	572	361	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-21	Bent2017-I	BRG-1	-84.09852	-56.78165	1048	3	2.7	0.999	268600	7721	NIST_27900	0	0	0	2015	19700	2300	-	-	19740	1370	570	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-22	Bent2017-I	BRG-2	-84.09852	-56.78250	1047	6	2.7	0.999	186200	5954	NIST_27900	0	0	0	2015	14000	1600	-	-	14009	991	450	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-23	Bent2017-I	BRG-4	-84.09835	-56.78345	1049	3.5	2.7	0.999	108700	3788	NIST_27900	0	0	0	2015	7860	890	-	-	7922	570	277	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-24	Bent2017-I	BRG-19	-84.09908	-56.77937	1030	3	2.7	0.996	2078000	45780	NIST_27900	0	0	0	2015	161000	19000	-	-	162102	11239	3720	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-25	Bent2017-I	BRG-20	-84.09907	-56.78190	1030	3	2.7	0.996	159100	5159	NIST_27900	1113000	65790	Z92-0222	2015	12000	1400	11500	1700	11861	841	386	11737	1044	698	-
Bentley et al. (2017)	pebble	Bent2017-26	Bent2017-J	BRG-5	-84.09655	-56.80657	1002	3.5	2.7	0.997	2559000	57680	NIST_27900	0	0	0	2015	206000	25000	-	-	207939	14624	4939	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-27	Bent2017-J	BRG-6	-84.09652	-56.80710	1000	4	2.7	0.997	530600	16770	NIST_27900	0	0	0	2015	41100	4900	-	-	41553	2952	1327	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-28	Bent2017-J	BRG-7	-84.09652	-56.80768	1000	3	2.7	0.997	954300	30070	NIST_27900	0	0	0	2015	74000	8800	-	-	74782	5355	2401	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-29	Bent2017-J	BRG-8	-84.09650	-56.80785	1000	5.5	2.7	0.997	466000	12360	NIST_27900	0	0	0	2015	37000	4200	-	-	36919	2541	988	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-30	Bent2017-K	BRG-9	-84.09373	-56.83290	898	3.5	2.7	0.990	1661000	43940	NIST_27900	0	0	0	2015	146000	17000	-	-	147608	10441	4052	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-31	Bent2017-K	BRG-10	-84.09368	-56.82920	900	6	2.7	0.990	1775000	40090	NIST_27900	0	0	0	2015	158000	19000	-	-	161458	11224	3798	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-32	Bent2017-L	BRG-11	-84.09430	-56.85667	814	5	2.7	0.994	1497000	33460	NIST_27900	0	0	0	2015	142000	17000	-	-	145293	10047	3368	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-33	Bent2017-M	BRG-13	-84.09142	-56.78210	1196	5	2.7	1	4977000	109100	NIST_27900	0	0	0	2015	353000	44000	-	-	354138	25774	8492	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-34	Bent2017-M	BRG-14	-84.09138	-56.78278	1196	4	2.7	1	273000	8882	NIST_27900	0	0	0	2015	17600	2100	-	-	17626	1252	576	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-35	Bent2017-N	BRG-15	-84.09433	-56.77607	1125	4	2.7	0.999	2057000	46220	NIST_27900	0	0	0	2015	147000	17000	-	-	147275	10196	3434	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-36	Bent2017-N	BRG-16	-84.09433	-56.77607	1125	3	2.7	0.999	5259000	109600	NIST_27900	0	0	0	2015	395000	50000	-	-	396896	29053	9149	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-37	Bent2017-O	BRG-21	-84.10288	-56.78340	920	5.5	2.7	0.994	1712000	38310	NIST_27900	0	0	0	2015	149000	18000	-	-	151171	10471	3514	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-38	Bent2017-O	BRG-22	-84.10285	-56.78333	920	6	2.7	0.994	1568000	47410	NIST_27900	0	0	0	2015	136000	16000	-	-	138617	10006	4340	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-39	Bent2017-P	BRG-23	-84.10428	-56.77825	870	3	2.7	0.994	3105000	68510	NIST_27900	0	0	0	2015	286000	35000	-	-	291164	20866	6915	-	-	-	-
Bentley et al. (2017)	boulder/cobble	Bent2017-40	Bent2017-P	BRG-24	-84.10417	-56.77890	872	7	2.7	0.994	1255000	38740	NIST_27900	0	0	0	2015	115000	14000	-	-	116442	8391	3701	-	-	-	-
