expage-202306 - global glacial 10Be and 26Al exposure age data
expage.github.io

Publication	Sample-type	Sample-ID	Group-ID	Sample	Lat(DD)	Long(DD)	Elev(masl)	Thickn(cm)	Density(g/cm3)	Shield	10Be-conc(at/g)	10Be-unc(at/g)	10Be-std	26Al-conc(at/g)	26Al-unc(at/g)	26Al-std	Sampl-year	Publ-10-age(yr)	Publ-10-unc(yr)	Publ-26-age(yr)	Publ-26-unc(yr)	10Be-age(yr)	10-ext-unc(yr)	10-int-unc(yr)	26Al-age(yr)	26-ext-unc(yr)	26-int-unc(yr)	Extra-publ
Levy et al. (2020)	boulder	Levy2020-4	Levy2020-B	GL1424	63.43792	-41.88709	130	5.7	2.65	0.963	48600	3180	07KNSTD	0	0	0	2014	10580	690	-	-	10107	910	663	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-5	Levy2020-B	GL1425	63.43785	-41.88680	131	5	2.65	0.972	57500	3000	07KNSTD	0	0	0	2014	12340	650	-	-	11794	955	617	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-6	Levy2020-B	GL1426	63.43775	-41.88674	133	5.5	2.65	0.968	47600	3180	07KNSTD	0	0	0	2014	10290	630	-	-	9801	893	656	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-7	Levy2020-B	GL1427a	63.43800	-41.88756	134	5.1	2.65	0.972	52800	1900	07KNSTD	0	0	0	2014	11290	410	-	-	10797	772	390	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-8	Levy2020-B	GL1428a	63.43803	-41.88770	135	5	2.65	0.972	55800	1830	07KNSTD	0	0	0	2014	11910	390	-	-	11400	798	375	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-9	Levy2020-B	GL1429a	63.43798	-41.88750	135	4.9	2.65	0.972	55500	2680	07KNSTD	0	0	0	2014	11830	570	-	-	11326	889	548	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-10	Levy2020-C	GL1401	62.52005	-42.19278	113	5.5	2.65	0.999	54300	1890	07KNSTD	0	0	0	2014	11500	400	-	-	11022	782	385	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-11	Levy2020-C	GL1403	62.52015	-42.19304	114	5.9	2.65	0.999	54600	1820	07KNSTD	0	0	0	2014	11120	370	-	-	11110	780	371	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-12	Levy2020-C	GL1405	62.52137	-42.19244	107	5.1	2.65	0.999	44500	1530	07KNSTD	0	0	0	2014	9450	330	-	-	9038	639	311	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-13	Levy2020-D	GL13-01	62.72615	-43.19429	504	4.8	2.65	0.999	12800	850	07KNSTD	0	0	0	2013	1840	120	-	-	1733	157	115	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-14	Levy2020-D	GL13-02	62.72628	-43.19475	504	5.3	2.65	0.999	13100	1110	07KNSTD	0	0	0	2013	1880	160	-	-	1783	187	151	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-15	Levy2020-D	GL13-03	62.72630	-43.19500	507	5.2	2.65	0.999	13500	870	07KNSTD	0	0	0	2013	1950	120	-	-	1832	163	118	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-16	Levy2020-E	GL1469	60.46437	-43.25823	38	5.2	2.65	0.997	55800	1860	07KNSTD	0	0	0	2014	12710	420	-	-	12161	854	407	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-17	Levy2020-E	GL1471	60.46445	-43.25954	40	4.8	2.65	0.997	55300	1990	07KNSTD	0	0	0	2014	12450	430	-	-	11989	858	433	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-18	Levy2020-E	GL1470a	60.46439	-43.25824	37	5.6	2.65	0.997	55300	1990	07KNSTD	0	0	0	2014	12650	460	-	-	12105	866	437	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-19	Levy2020-E	GL1474a	60.46468	-43.26035	40	4.5	2.65	0.998	55500	1910	07KNSTD	0	0	0	2014	13110	490	-	-	11990	848	414	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-20	Levy2020-F	GL1476a	60.57901	-44.05767	38	4.2	2.65	0.978	51400	1740	07KNSTD	0	0	0	2014	11850	400	-	-	11337	799	385	-	-	-	-
Levy et al. (2020)	bedrock	Levy2020-21	Levy2020-F	GL1477a	60.57802	-44.05537	39	4.6	2.65	0.986	52200	1780	07KNSTD	0	0	0	2014	11960	410	-	-	11452	808	392	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-22	Levy2020-G	GL1479	60.07418	-43.18913	80	6.44	2.65	0.997	49800	2650	07KNSTD	0	0	0	2014	10910	580	-	-	10506	857	561	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-23	Levy2020-G	GL1481	60.07351	-43.18528	95	5.42	2.65	1	54600	4060	07KNSTD	0	0	0	2014	11850	880	-	-	11236	1088	838	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-24	Levy2020-G	GL1483	60.07365	-43.18585	100	4.9	2.65	0.999	59300	3270	07KNSTD	0	0	0	2014	12830	710	-	-	12105	1004	670	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-25	Levy2020-H	GL1485	60.15483	-43.75278	80	5.6	2.65	0.981	25600	3000	07KNSTD	0	0	0	2014	5660	480	-	-	5480	726	643	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-26	Levy2020-H	GL1488	60.15483	-43.75301	78	6.18	2.65	0.981	28300	2650	07KNSTD	0	0	0	2014	6300	610	-	-	6086	683	571	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-27	Levy2020-H	GL1490	60.15508	-43.75274	79	5.57	2.65	0.986	49100	2150	07KNSTD	0	0	0	2014	10820	620	-	-	10412	789	457	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-28	Levy2020-I	GL1495	60.18274	-44.06681	16	5.1	2.65	0.973	45400	2100	07KNSTD	0	0	0	2014	10850	490	-	-	10335	798	479	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-29	Levy2020-I	GL1496	60.18274	-44.06681	15	5.8	2.65	0.970	46000	1600	07KNSTD	0	0	0	2014	11090	400	-	-	10580	750	369	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-30	Levy2020-J	GL1491	60.18508	-44.06525	20	5	2.65	0.975	42500	1670	07KNSTD	0	0	0	2014	10070	400	-	-	9607	703	378	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-31	Levy2020-J	GL1492	60.18508	-44.06525	18	4.2	2.65	0.973	51800	2670	07KNSTD	0	0	0	2014	12270	630	-	-	11703	943	605	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-32	Levy2020-J	GL1493	60.18508	-44.06525	21	5	2.65	0.973	42900	3140	07KNSTD	0	0	0	2014	10190	750	-	-	9709	931	712	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-33	Levy2020-K	GL14107	59.95695	-44.37967	24	5.88	2.65	0.999	59600	3310	07KNSTD	0	0	0	2014	13810	770	-	-	13219	1100	737	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-34	Levy2020-K	GL14109	59.95714	-44.38002	36	6.04	2.65	0.984	56300	3610	07KNSTD	0	0	0	2014	13310	860	-	-	12547	1119	807	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-35	Levy2020-K	GL14112	59.95724	-44.37923	36	7.16	2.65	0.999	56100	2970	07KNSTD	0	0	0	2014	13150	700	-	-	12433	1013	660	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-36	Levy2020-L	GL14113	60.12506	-45.19828	142	6.48	2.65	0.999	72900	4000	07KNSTD	0	0	0	2014	15010	830	-	-	14501	1200	799	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-37	Levy2020-L	GL14114	60.12557	-45.19712	146	5.03	2.65	1	75300	4440	07KNSTD	0	0	0	2014	15310	910	-	-	14722	1260	871	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-38	Levy2020-L	GL14115	60.12500	-45.19691	137	6.12	2.65	0.999	68300	3480	07KNSTD	0	0	0	2014	14010	720	-	-	13613	1092	696	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-39	Andersen2020a-F	QQ13	60.71455	-46.05523	134	4.8	2.65	0.999	58500	5060	07KNSTD	0	0	0	2014	12010	1040	-	-	11584	1234	1005	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-40	Andersen2020a-F	QQ14	60.71466	-46.05538	127	5.1	2.65	0.999	60800	4560	07KNSTD	0	0	0	2014	12610	950	-	-	12149	1183	914	-	-	-	-
Levy et al. (2020)	boulder	Levy2020-41	Andersen2020a-F	QQ15	60.71463	-46.05513	128	5	2.65	0.999	59000	4390	07KNSTD	0	0	0	2014	12210	910	-	-	11771	1140	878	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-1	Leyd2018-A	NL-1-15	48.046	-90.045	517	3.5	2.65	1.000	87455	3318	07KNSTD	0	0	0	2015	14600	600	-	-	14073	1021	536	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-2	Leyd2018-A	NL-3-15	48.052	-90.047	475	4	2.65	1.000	76499	3079	07KNSTD	0	0	0	2015	13300	500	-	-	12807	945	517	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-3	Leyd2018-A	NL-4-15	48.056	-90.054	466	2	2.65	1.000	60778	2798	07KNSTD	0	0	0	2015	10500	500	-	-	10018	772	462	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-4	Leyd2018-A	NL-5-15	48.056	-90.054	462	2	2.65	1.000	81799	3612	07KNSTD	0	0	0	2015	14100	600	-	-	13658	1038	605	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-5	Leyd2018-B	FR-1-15	48.293	-90.266	490	3	2.65	1.000	83181	2504	07KNSTD	0	0	0	2015	14200	400	-	-	13599	935	411	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-6	Leyd2018-B	FR-2-15	48.293	-90.266	490	2.5	2.65	1.000	82192	2975	07KNSTD	0	0	0	2015	13900	500	-	-	13376	959	486	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-7	Leyd2018-B	FR-4-15	48.292	-90.265	492	2.5	2.65	1.000	65761	2554	07KNSTD	0	0	0	2015	11100	400	-	-	10575	772	412	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-8	Leyd2018-B	FR-5-15	48.291	-90.266	495	2	2.65	1.000	68653	2238	07KNSTD	0	0	0	2015	11500	400	-	-	10956	765	358	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-9	Leyd2018-B	FR-6-15	48.291	-90.266	496	3	2.65	1.000	83877	3184	07KNSTD	0	0	0	2015	14200	500	-	-	13638	990	519	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-10	Leyd2018-B	FR-7-15	48.291	-90.266	498	2	2.65	1.000	70636	3718	07KNSTD	0	0	0	2015	11900	600	-	-	11233	913	593	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-11	Leyd2018-B	FR-8-15	48.285	-90.265	511	2	2.65	1.000	78818	3130	07KNSTD	0	0	0	2015	13100	500	-	-	12464	916	497	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-12	Leyd2018-B	FR-9-15	48.284	-90.265	512	1.5	2.65	1.000	83076	3212	07KNSTD	0	0	0	2015	13700	500	-	-	13130	958	509	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-13	Leyd2018-B	FR-11-15	48.284	-90.265	506	1	2.65	1.000	86909	2641	07KNSTD	0	0	0	2015	14400	400	-	-	13770	949	420	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-14	Leyd2018-C	KM-1-15	48.528	-89.664	494	2	2.65	1.000	78592	2931	07KNSTD	0	0	0	2015	13200	500	-	-	12587	909	471	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-15	Leyd2018-C	KM-3-15	48.528	-89.665	484	3.5	2.65	1.000	49169	2919	07KNSTD	0	0	0	2015	8400	500	-	-	7974	683	474	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-16	Leyd2018-C	KM-4-15	48.529	-89.667	475	3	2.65	1.000	74941	2756	07KNSTD	0	0	0	2015	12900	500	-	-	12292	884	453	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-17	Leyd2018-C	KM-5-15	48.527	-89.665	487	3	2.65	1.000	69914	2599	07KNSTD	0	0	0	2015	11900	400	-	-	11286	814	421	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-18	Leyd2018-C	KM-7-15	48.527	-89.665	487	3	2.65	1.000	98411	3299	07KNSTD	0	0	0	2015	16800	500	-	-	16018	1127	539	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-19	Leyd2018-C	KM-9-15	48.522	-89.662	479	2	2.65	1.000	75022	3210	07KNSTD	0	0	0	2015	12800	500	-	-	12147	914	521	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-20	Leyd2018-D	LN-8-15	48.704	-88.627	280	1	2.65	1.000	65104	4244	07KNSTD	0	0	0	2015	13200	900	-	-	12596	1133	824	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-21	Leyd2018-D	LN-10-15	48.704	-88.627	282	2.5	2.65	1.000	53995	2227	07KNSTD	0	0	0	2015	11100	500	-	-	10504	781	434	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-22	Leyd2018-D	LN-11-15	48.704	-88.628	271	3	2.65	1.000	51464	2915	07KNSTD	0	0	0	2015	10700	600	-	-	10167	853	577	-	-	-	-
Leydet et al. (2018)	boulder	Leyd2018-23	Leyd2018-D	LN-12-15	48.704	-88.628	271	4	2.65	1.000	56275	2432	07KNSTD	0	0	0	2015	11800	500	-	-	11190	844	485	-	-	-	-
Li et al. (2005)	bedrock	Li2005-1	Li2005-A	1	66.590	15.7692	820	2	2.75	0.9889	56274	7432	NIST_Certified	0	0	0	1999	5800	800	-	-	6170	900	816	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-2	Li2005-B	2	66.595	15.7786	980	3	2.75	0.9617	82012	7145	NIST_Certified	0	0	0	1999	7600	800	-	-	8029	858	701	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-3	Li2005-B	3	66.5944	15.7881	1270	1	2.75	0.9854	104829	11696	NIST_Certified	0	0	0	1999	7400	800	-	-	7663	978	857	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-4	Li2005-B	4	66.5939	15.7936	1305	3	2.75	0.9985	105768	9683	NIST_Certified	0	0	0	1999	7200	900	-	-	7548	834	692	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-5	Li2005-C	5	67.6361	18.3281	590	3	2.75	0.9915	68417	4481	NIST_30200	489627	43185	KNSTD	1999	7600	1000	9486	875	8163	735	536	9118	1081	808	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-6	Li2005-D	6	67.6967	18.1803	750	1	2.75	0.9991	105777	3967	NIST_30200	731223	41404	KNSTD	1999	10000	800	12049	752	10679	772	402	11534	1122	657	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-7	Li2005-E	7	67.5908	18.4431	1040	5	2.75	0.9982	274083	8187	NIST_30200	1652627	78591	KNSTD	1999	20900	1400	22087	1203	22303	1535	670	21075	1953	1013	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-8	Li2005-F	8	68.1322	19.0767	710	2	2.75	0.9813	143239	7513	NIST_30200	613750	63591	KNSTD	1999	14200	1200	10698	1147	15415	1252	812	10249	1338	1067	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-9	Li2005-F	9	68.1236	19.1008	750	2	2.75	0.9992	133376	6149	NIST_30200	861815	76437	KNSTD	1999	13200	1200	14322	1330	13587	1049	629	13700	1633	1223	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-10	Li2005-F	10	68.1214	19.1158	805	4	2.75	0.9987	424982	12936	NIST_30200	1231243	164909	KNSTD	1999	39700	2800	19923	2743	42300	2936	1301	19037	2983	2574	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-11	Li2005-F	11	68.12005	19.13649	975	6	2.75	0.9993	373368	22890	NIST_Certified	0	0	0	2002	34900	3000	-	-	36564	3206	2262	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-12	Li2005-G	12	68.20756	18.74166	1130	2	2.75	0.9786	107916	6000	NIST_Certified	0	0	0	2002	7600	600	-	-	8986	747	501	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-13	Li2005-H	13	68.185	18.770	1055	7	2.75	0.9845	673518	11559	NIST_Certified	0	0	0	2002	52900	3300	-	-	63373	4116	1105	-	-	-	Stroeven et al. (2016)
Li et al. (2005)	bedrock	Li2005-14	Li2005-H	14	68.180	18.780	820	5	2.75	0.9906	116113	6468	NIST_Certified	0	0	0	2002	8800	700	-	-	12957	1079	724	-	-	-	Stroeven et al. (2016)
Li et al. (2009)	boulder	Li2009-1	Huan2008-A	060131-1	-72.900	75.182	2225	3	2.65	1	40200000	1000000	NIST_30200	154600000	8000000	KNSTD	2006	1240000	110000	900000	120000	1371035	130778	48985	915575	139507	76837	-
Li et al. (2009)	boulder	Li2009-2	Huan2008-A	060131-2	-72.898	75.183	2208	3	2.65	1	42600000	1000000	NIST_30200	92000000	3600000	KNSTD	2006	1370000	120000	440000	40000	1522131	150290	53536	450515	49672	22179	-
Li et al. (2009)	boulder	Li2009-3	Li2009-A	060131-4	-72.907	75.130	2083	3	2.65	1	15600000	400000	NIST_30200	80700000	2500000	KNSTD	2006	470000	300000	440000	40000	485064	36613	14075	431910	45368	16669	-
Li et al. (2011)	boulder	Li2011-1	Li2011-A	07-13	43.114	86.847	3520	2	2.7	0.982	851000	40000	07KNSTD	0	0	0	2007	15900	1500	-	-	16687	1298	788	-	-	-	-
Li et al. (2011)	boulder	Li2011-2	Li2011-A	07-15	43.114	86.847	3520	2	2.7	0.982	835000	19000	07KNSTD	0	0	0	2007	15600	1400	-	-	16399	1081	375	-	-	-	-
Li et al. (2011)	boulder	Li2011-3	Li2011-B	07-21	43.119	86.867	3429	3	2.7	0.975	826000	31000	07KNSTD	0	0	0	2007	16400	1500	-	-	17347	1256	654	-	-	-	-
Li et al. (2011)	boulder	Li2011-4	Li2011-C	07-23	43.119	86.825	3831	2	2.7	0.978	997000	21000	07KNSTD	0	0	0	2007	15700	1400	-	-	16282	1064	344	-	-	-	-
Li et al. (2011)	boulder	Li2011-5	Li2011-C	07-25	43.119	86.824	3832	3	2.7	0.978	900000	42000	07KNSTD	0	0	0	2007	14300	1400	-	-	14947	1159	700	-	-	-	-
Li et al. (2011)	boulder	Li2011-6	Li2011-D	07-28	43.110	86.945	3005	2.5	2.7	0.944	713000	30000	07KNSTD	0	0	0	2007	18700	1800	-	-	19978	1497	845	-	-	-	-
Li et al. (2011)	boulder	Li2011-7	Li2011-D	07-29	43.110	86.945	3006	2.5	2.7	0.944	615000	25000	07KNSTD	0	0	0	2007	16200	1500	-	-	17455	1294	713	-	-	-	-
Li et al. (2011)	boulder	Li2011-8	Li2011-E	07-35	43.119	86.920	3192	2	2.7	0.955	660000	11000	07KNSTD	0	0	0	2007	15300	1300	-	-	16408	1051	275	-	-	-	-
Li et al. (2011)	boulder	Li2011-9	Li2011-E	07-36	43.119	86.920	3186	2	2.7	0.955	739000	13000	07KNSTD	0	0	0	2007	17100	1500	-	-	18266	1175	323	-	-	-	-
Li et al. (2011)	boulder	Li2011-10	Li2011-E	07-37	43.119	86.920	3183	3.5	2.7	0.955	701000	18000	07KNSTD	0	0	0	2007	16500	1500	-	-	17634	1182	455	-	-	-	-
Li et al. (2011)	boulder	Li2011-11	Li2011-E	07-38	43.119	86.920	3179	3	2.7	0.955	637000	14000	07KNSTD	0	0	0	2007	15000	1300	-	-	16135	1059	356	-	-	-	-
Li et al. (2014)	boulder	Li2014-1	Li2014-A	AR-10-001	43.002	86.910	3660	2	2.7	0.9767	10050000	245000	07KNSTD	0	0	0	2010	191800	10900	-	-	171291	11844	4360	-	-	-	-
Li et al. (2014)	boulder	Li2014-2	Li2014-A	AR-10-002	43.002	86.909	3662	4	2.7	0.9769	1473000	77000	07KNSTD	0	0	0	2010	28600	2100	-	-	25855	2102	1360	-	-	-	-
Li et al. (2014)	boulder	Li2014-3	Li2014-A	AR-10-003	43.002	86.910	3659	3	2.7	0.9799	216000	10000	07KNSTD	0	0	0	2010	4400	300	-	-	4439	342	206	-	-	-	-
Li et al. (2014)	boulder	Li2014-4	Li2014-A	AR-10-004	43.002	86.910	3651	5	2.7	0.9784	860000	14000	07KNSTD	0	0	0	2010	17300	900	-	-	16123	1031	264	-	-	-	-
Li et al. (2014)	boulder	Li2014-5	Li2014-A	AR-10-005	43.002	86.910	3658	4	2.7	0.9799	1750000	37000	07KNSTD	0	0	0	2010	33600	1800	-	-	30381	1993	647	-	-	-	-
Li et al. (2014)	pebbles	Li2014-6	Li2014-B	AR-10-021	43.028	86.923	3618	1.5	2.7	0.9477	1323000	38000	07KNSTD	0	0	0	2010	26700	1500	-	-	24217	1655	700	-	-	-	-
Li et al. (2014)	boulder	Li2014-7	Li2014-B	AR-10-022	43.028	86.923	3617	3	2.7	0.9477	1532000	38000	07KNSTD	0	0	0	2010	31000	1700	-	-	28099	1878	702	-	-	-	-
Li et al. (2014)	boulder	Li2014-8	Li2014-B	AR-10-023	43.027	86.923	3616	3	2.7	0.9477	1037000	50000	07KNSTD	0	0	0	2010	21400	1500	-	-	19741	1552	957	-	-	-	-
Li et al. (2014)	boulder	Li2014-9	Li2014-B	AR-10-024	43.027	86.923	3613	3	2.7	0.9485	675000	21000	07KNSTD	0	0	0	2010	14200	800	-	-	13454	931	420	-	-	-	-
Li et al. (2014)	boulder	Li2014-10	Li2014-C	AR-10-007	42.999	86.917	3522	5	2.7	0.9735	1168000	51000	07KNSTD	0	0	0	2010	25000	1600	-	-	22885	1737	1005	-	-	-	-
Li et al. (2014)	pebbles	Li2014-11	Li2014-C	AR-10-009	42.998	86.918	3514	3	2.7	0.9750	1201000	16000	07KNSTD	0	0	0	2010	25300	1300	-	-	23199	1470	311	-	-	-	-
Li et al. (2014)	pebbles	Li2014-12	Li2014-C	AR-10-010	42.998	86.918	3501	3	2.7	0.9734	1239000	30000	07KNSTD	0	0	0	2010	26300	1400	-	-	24082	1603	587	-	-	-	-
Li et al. (2014)	boulder	Li2014-13	Li2014-C	AR-10-011	42.998	86.918	3509	5	2.7	0.9734	1512000	37000	07KNSTD	0	0	0	2010	32200	1800	-	-	29312	1957	723	-	-	-	-
Li et al. (2014)	boulder	Li2014-14	Li2014-D	AR-10-014	42.993	86.919	3489	5	2.7	0.9694	1041000	31000	07KNSTD	0	0	0	2010	22900	1300	-	-	21146	1454	633	-	-	-	-
Li et al. (2014)	boulder	Li2014-15	Li2014-D	AR-10-015	42.993	86.919	3480	2	2.7	0.9694	1196000	30000	07KNSTD	0	0	0	2010	25600	1400	-	-	23516	1573	593	-	-	-	-
Li et al. (2014)	boulder	Li2014-16	Li2014-D	AR-10-016	42.993	86.919	3489	5	2.7	0.9694	1283000	32000	07KNSTD	0	0	0	2010	27900	1500	-	-	25514	1706	640	-	-	-	-
Li et al. (2014)	boulder	Li2014-17	Li2014-D	AR-10-017	42.993	86.918	3487	5	2.7	0.9694	1220000	28000	07KNSTD	0	0	0	2010	26700	1400	-	-	24396	1613	563	-	-	-	-
Li et al. (2014)	boulder	Li2014-18	Li2014-D	AR-10-018	42.993	86.918	3479	3	2.7	0.9694	1969000	39000	07KNSTD	0	0	0	2010	41400	2200	-	-	38363	2505	767	-	-	-	-
Li et al. (2014)	pebbles	Li2014-19	Li2014-D	AR-10-019	42.993	86.918	3477	2	2.7	0.9694	1523000	29000	07KNSTD	0	0	0	2010	32300	1700	-	-	29496	1915	566	-	-	-	-
Li et al. (2014)	pebbles	Li2014-20	Li2014-D	AR-10-020	42.993	86.919	3487	3	2.7	0.9694	1559000	52000	07KNSTD	0	0	0	2010	33100	2000	-	-	30193	2130	1015	-	-	-	-
Li et al. (2014)	boulder	Li2014-21	Li2014-E	ARL-10-001	42.921	86.924	3283	3	2.7	0.9991	2307000	48000	07KNSTD	0	0	0	2010	52900	2800	-	-	49578	3263	1044	-	-	-	-
Li et al. (2014)	boulder	Li2014-22	Li2014-E	ARL-10-002	42.921	86.924	3278	3	2.7	0.9991	1981000	51000	07KNSTD	0	0	0	2010	45300	2500	-	-	42119	2841	1096	-	-	-	-
Li et al. (2014)	boulder	Li2014-23	Li2014-E	ARL-10-003	42.917	86.920	3272	3	2.7	0.9989	2086000	46000	07KNSTD	0	0	0	2010	47900	2600	-	-	44474	2941	992	-	-	-	-
Li et al. (2014)	boulder	Li2014-24	Li2014-E	ARL-10-004	42.917	86.920	3274	3	2.7	0.9989	1718000	39000	07KNSTD	0	0	0	2010	39700	2100	-	-	37163	2462	852	-	-	-	-
Li et al. (2014)	boulder	Li2014-25	Li2014-E	ARL-10-005	42.917	86.921	3275	4	2.7	0.9989	2116000	55000	07KNSTD	0	0	0	2010	49000	2700	-	-	45412	3070	1194	-	-	-	-
Li et al. (2014)	boulder	Li2014-26	Li2014-E	KXN-10-022	42.921	86.899	3256	1	2.7	0.9991	3648000	57000	07KNSTD	0	0	0	2010	84400	4400	-	-	78840	5108	1256	-	-	-	-
Li et al. (2014)	boulder	Li2014-27	Li2014-E	KXN-10-024	42.925	86.900	3271	3	2.7	0.9994	1595000	93000	07KNSTD	0	0	0	2010	37000	2800	-	-	34641	2963	2037	-	-	-	-
Li et al. (2014)	boulder	Li2014-28	Li2014-F	ARL-10-006	42.941	86.898	3402	1.5	2.7	0.9979	3279000	41000	07KNSTD	0	0	0	2010	69700	3500	-	-	64836	4141	824	-	-	-	-
Li et al. (2014)	boulder	Li2014-29	Li2014-F	ARL-10-007	42.940	86.898	3398	2	2.7	0.9980	2485000	36000	07KNSTD	0	0	0	2010	52900	2700	-	-	49173	3149	721	-	-	-	-
Li et al. (2014)	boulder	Li2014-30	Li2014-F	ARL-10-008	42.940	86.898	3399	2	2.7	0.9980	3624000	70000	07KNSTD	0	0	0	2010	77600	4100	-	-	72031	4733	1417	-	-	-	-
Li et al. (2014)	bedrock	Li2014-31	Li2014-G	DDSL-10-001	42.855	86.898	2933	2	2.7	0.9962	2291000	51000	07KNSTD	0	0	0	2010	65200	3500	-	-	62406	4151	1411	-	-	-	-
Li et al. (2014)	bedrock	Li2014-32	Li2014-G	DDSL-10-002	42.855	86.898	2926	2	2.7	0.9962	3635000	80000	07KNSTD	0	0	0	2010	103800	5700	-	-	98369	6593	2219	-	-	-	-
Li et al. (2014)	boulder	Li2014-33	Li2014-G	DDSL-10-003	42.855	86.898	2922	0.5	2.7	0.9979	7084000	144000	07KNSTD	0	0	0	2010	203100	11200	-	-	188548	12821	4019	-	-	-	-
Li et al. (2014)	boulder	Li2014-34	Li2014-G	DDSL-10-004	42.855	86.898	2927	3	2.7	0.9979	4852000	90000	07KNSTD	0	0	0	2010	139400	7500	-	-	130227	8653	2496	-	-	-	-
Li et al. (2014)	boulder	Li2014-35	Li2014-G	DDSL-10-005	42.854	86.898	2921	3	2.7	0.9972	4388000	78000	07KNSTD	0	0	0	2010	126300	6700	-	-	118692	7837	2174	-	-	-	-
Li et al. (2014)	bedrock	Li2014-36	Li2014-G	DDSL-10-006	42.855	86.898	2919	3	2.7	0.9972	2175000	83000	07KNSTD	0	0	0	2010	62900	3900	-	-	60451	4446	2342	-	-	-	-
Li et al. (2014)	boulder	Li2014-37	Li2014-G	DDSL-10-007	42.854	86.899	2911	0.5	2.7	0.9950	4396000	125000	07KNSTD	0	0	0	2010	124900	7200	-	-	117498	8208	3441	-	-	-	-
